model,ins_id,param_id,length,correct,num_text,ori,format,total_score
gemini-2.0-flash,0,0,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.0-flash,0,1,3,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,0,2,3,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,0,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.0-flash,0,4,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,1,0,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,1,1,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gemini-2.0-flash,1,2,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,1,3,3,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,1,4,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,0,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,1,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,2,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,3,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,4,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,0,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,1,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,2,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,3,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,4,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,0,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,1,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,2,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,3,3,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gemini-2.0-flash,4,4,3,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,0,0,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.0-flash,0,1,6,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,0,2,6,1.0,0.5333333333333334,1.0,0.8,0.8333333333333334
gemini-2.0-flash,0,3,6,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gemini-2.0-flash,0,4,6,1.0,0.5333333333333334,0.9333333333333332,1.0,0.8633333333333333
gemini-2.0-flash,1,0,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gemini-2.0-flash,1,1,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,1,2,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,1,3,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,1,4,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,0,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,1,6,0.75,1.0,0.3888888888888889,0.3,0.5916666666666667
gemini-2.0-flash,2,2,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,2,3,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gemini-2.0-flash,2,4,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,0,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,1,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,2,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,3,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,3,4,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,0,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,1,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,2,6,1.0,0.5333333333333334,0.5,0.3,0.5583333333333333
gemini-2.0-flash,4,3,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,4,4,6,0.75,0.5333333333333334,0.0,0.5,0.4083333333333334
gemini-2.0-flash,0,0,13,0.84765625,1.0,1.0,1.0,0.96953125
gemini-2.0-flash,0,1,13,1.0,0.64,1.0,1.0,0.9099999999999999
gemini-2.0-flash,0,2,13,1.0,0.64,1.0,0.8,0.86
gemini-2.0-flash,0,3,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,0,4,13,1.0,0.48,1.0,0.8,0.82
gemini-2.0-flash,1,0,13,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,1,1,13,0.75,0.48,0.4166666666666667,0.3,0.47000000000000003
gemini-2.0-flash,1,2,13,1.0,0.0,0.49374999999999997,0.3,0.42312500000000003
gemini-2.0-flash,1,3,13,0.65625,0.32,0.0,0.5,0.33625
gemini-2.0-flash,1,4,13,0.78515625,0.64,0.5,0.3,0.54203125
gemini-2.0-flash,2,0,13,0.65625,0.32,0.0,0.5,0.33625
gemini-2.0-flash,2,1,13,0.75,0.48,0.39999999999999997,0.3,0.465
gemini-2.0-flash,2,2,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,2,3,13,0.703125,0.32,0.0,0.5,0.34562499999999996
gemini-2.0-flash,2,4,13,1.0,0.32,0.5,0.3,0.505
gemini-2.0-flash,3,0,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,3,1,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,3,2,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,3,3,13,0.65625,0.32,0.0,0.5,0.33625
gemini-2.0-flash,3,4,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,4,0,13,1.0,0.0,0.5,0.3,0.425
gemini-2.0-flash,4,1,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,4,2,13,0.984375,0.0,0.5,0.3,0.421875
gemini-2.0-flash,4,3,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,4,4,13,0.75,0.32,0.0,0.5,0.355
gemini-2.0-flash,0,0,28,0.7346938775510203,0.0,0.971830985915493,1.0,0.688488071284852
gemini-2.0-flash,0,1,28,0.9875283446712018,0.6666666666666667,0.923076923076923,1.0,0.891095412523984
gemini-2.0-flash,0,2,28,0.8058390022675737,0.2666666666666667,1.0,0.8,0.7278344671201814
gemini-2.0-flash,0,3,28,0.6468253968253967,0.6666666666666667,0.4880952380952381,0.3,0.5174603174603174
gemini-2.0-flash,0,4,28,0.6666666666666666,0.2666666666666667,0.0,0.5,0.325
gemini-2.0-flash,1,0,28,0.6031746031746031,0.6666666666666667,0.3360655737704918,0.3,0.4631212594327348
gemini-2.0-flash,1,1,28,0.8905895691609977,0.4,0.4696969696969697,0.3,0.49402700474129047
gemini-2.0-flash,1,2,28,0.7882653061224489,0.4,0.5,0.3,0.4826530612244898
gemini-2.0-flash,1,3,28,0.6785714285714286,0.2666666666666667,0.0,0.5,0.3273809523809524
gemini-2.0-flash,1,4,28,0.7023809523809523,0.2666666666666667,0.0,0.5,0.33214285714285713
gemini-2.0-flash,2,0,28,0.6428571428571429,0.2666666666666667,0.0,0.5,0.32023809523809527
gemini-2.0-flash,2,1,28,0.6428571428571429,0.2666666666666667,0.0,0.5,0.32023809523809527
gemini-2.0-flash,2,2,28,0.8625283446712018,0.0,0.48546511627906974,0.3,0.39314520381796125
gemini-2.0-flash,2,3,28,0.5714285714285714,0.2666666666666667,0.0,0.5,0.3059523809523809
gemini-2.0-flash,2,4,28,0.6785714285714286,0.2666666666666667,0.0,0.5,0.3273809523809524
gemini-2.0-flash,3,0,28,0.6428571428571429,0.2666666666666667,0.0,0.5,0.32023809523809527
gemini-2.0-flash,3,1,28,0.5357142857142857,0.2666666666666667,0.0,0.5,0.2988095238095238
gemini-2.0-flash,3,2,28,0.625,0.2666666666666667,0.0,0.5,0.3166666666666667
gemini-2.0-flash,3,3,28,0.5714285714285714,0.2666666666666667,0.0,0.5,0.3059523809523809
gemini-2.0-flash,3,4,28,0.6071428571428571,0.2666666666666667,0.0,0.5,0.3130952380952381
gemini-2.0-flash,4,0,28,0.22335600907029476,0.0,0.5,0.3,0.26967120181405896
gemini-2.0-flash,4,1,28,0.7505668934240363,0.4,0.1602112676056338,0.3,0.3731767589664974
gemini-2.0-flash,4,2,28,0.9141156462585034,0.0,0.4975247524752475,0.3,0.4070805549942749
gemini-2.0-flash,4,3,28,0.6071428571428571,0.2666666666666667,0.0,0.5,0.3130952380952381
gemini-2.0-flash,4,4,28,0.6904761904761905,0.2666666666666667,0.0,0.5,0.32976190476190476
gemini-2.0-flash,0,0,60,0.4853515625,0.0,0.6339285714285714,0.7,0.46224888392857144
gemini-2.0-flash,0,1,60,0.7004123263888888,0.0,0.9111111111111111,0.7,0.5884157986111112
gemini-2.0-flash,0,2,60,0.6400824652777778,0.0,0.9740090280716602,0.5,0.5452192014770536
gemini-2.0-flash,0,3,60,0.4973958333333333,0.6857142857142857,0.9891304347826088,1.0,0.8176468685300208
gemini-2.0-flash,0,4,60,0.7354600694444444,0.0,0.9058998599439776,0.6,0.5688619718720822
gemini-2.0-flash,1,0,60,0.5525173611111112,0.0,0.9767441860465116,0.7,0.5785267280361757
gemini-2.0-flash,1,1,60,0.546875,0.22857142857142856,0.0,0.5,0.2915178571428571
gemini-2.0-flash,1,2,60,0.7107204861111112,0.0,0.4984076433121019,0.3,0.3666663902158528
gemini-2.0-flash,1,3,60,0.5,0.22857142857142856,0.0,0.5,0.28214285714285714
gemini-2.0-flash,1,4,60,0.5833333333333334,0.22857142857142856,0.0,0.5,0.2988095238095238
gemini-2.0-flash,2,0,60,0.359375,0.22857142857142856,0.0,0.5,0.25401785714285713
gemini-2.0-flash,2,1,60,0.625,0.22857142857142856,0.0,0.5,0.3071428571428571
gemini-2.0-flash,2,2,60,0.5702039930555556,0.0,0.4598214285714286,0.3,0.3269872271825397
gemini-2.0-flash,2,3,60,0.53125,0.22857142857142856,0.0,0.5,0.2883928571428571
gemini-2.0-flash,2,4,60,0.6770833333333333,0.0,0.49615384615384617,0.3,0.3592628205128205
gemini-2.0-flash,3,0,60,0.453125,0.22857142857142856,0.0,0.5,0.2727678571428571
gemini-2.0-flash,3,1,60,0.5,0.22857142857142856,0.0,0.5,0.28214285714285714
gemini-2.0-flash,3,2,60,0.6328125,0.22857142857142856,0.0,0.5,0.30870535714285713
gemini-2.0-flash,3,3,60,0.3671875,0.22857142857142856,0.0,0.5,0.2555803571428571
gemini-2.0-flash,3,4,60,0.3072916666666667,0.22857142857142856,0.0,0.5,0.24360119047619047
gemini-2.0-flash,4,0,60,0.5320095486111112,0.0,0.991304347826087,0.7,0.5787932140700484
gemini-2.0-flash,4,1,60,0.53125,0.22857142857142856,0.0,0.5,0.2883928571428571
gemini-2.0-flash,4,2,60,0.576171875,0.0,0.3843537414965987,0.3,0.3055404974489796
gemini-2.0-flash,4,3,60,0.375,0.22857142857142856,0.0,0.5,0.2571428571428571
gemini-2.0-flash,4,4,60,0.6773003472222223,0.0,0.4987654320987654,0.3,0.36008969907407407
gemini-2.0-flash,0,0,120,0.18522799744897958,0.0,0.9421487603305785,1.0,0.5696902275889695
gemini-2.0-flash,0,1,120,0.20758928571428573,0.0,0.9459459459459459,0.7,0.5003016409266409
gemini-2.0-flash,0,2,120,0.28794642857142855,0.22857142857142856,0.0,0.5,0.23973214285714284
gemini-2.0-flash,0,3,120,0.21767378826530612,0.22857142857142856,0.9344262295081966,0.7,0.5560054836483774
gemini-2.0-flash,0,4,120,0.45089285714285715,0.22857142857142856,0.0,0.5,0.27232142857142855
gemini-2.0-flash,1,0,120,0.24156967474489796,0.45714285714285713,0.5,0.3,0.38759964923469387
gemini-2.0-flash,1,1,120,0.22767857142857142,0.22857142857142856,0.0,0.5,0.22767857142857145
gemini-2.0-flash,1,2,120,0.2779017857142857,0.22857142857142856,0.0,0.5,0.23772321428571427
gemini-2.0-flash,1,3,120,0.19419642857142858,0.22857142857142856,0.0,0.5,0.22098214285714285
gemini-2.0-flash,1,4,120,0.3950892857142857,0.22857142857142856,0.0,0.5,0.2611607142857143
gemini-2.0-flash,2,0,120,0.19419642857142858,0.22857142857142856,0.0,0.5,0.22098214285714285
gemini-2.0-flash,2,1,120,0.14732142857142858,0.22857142857142856,0.0,0.5,0.21160714285714283
gemini-2.0-flash,2,2,120,0.24776785714285715,0.22857142857142856,0.0,0.5,0.23169642857142855
gemini-2.0-flash,2,3,120,0.18080357142857142,0.22857142857142856,0.0,0.5,0.21830357142857143
gemini-2.0-flash,2,4,120,0.421875,0.22857142857142856,0.0,0.5,0.26651785714285714
gemini-2.0-flash,3,0,120,0.148616868622449,0.0,0.9743589743589743,0.7,0.49703106603218206
gemini-2.0-flash,3,1,120,0.20758928571428573,0.22857142857142856,0.0,0.5,0.22366071428571427
gemini-2.0-flash,3,2,120,0.27008928571428575,0.5714285714285714,0.971830985915493,0.5,0.6134242957746479
gemini-2.0-flash,3,3,120,0.18080357142857142,0.22857142857142856,0.0,0.5,0.21830357142857143
gemini-2.0-flash,3,4,120,0.43949298469387754,0.45714285714285713,0.9277777777777777,0.7,0.6555176445578231
gemini-2.0-flash,4,0,120,0.20758928571428573,0.22857142857142856,0.0,0.5,0.22366071428571427
gemini-2.0-flash,4,1,120,0.20089285714285715,0.22857142857142856,0.0,0.5,0.22232142857142856
gemini-2.0-flash,4,2,120,0.26967075892857145,0.0,0.4916666666666667,0.3,0.2764341517857143
gemini-2.0-flash,4,3,120,0.14112324617346939,0.45714285714285713,0.5,0.3,0.3675103635204081
gemini-2.0-flash,4,4,120,0.41326530612244894,0.0,0.5,0.3,0.30765306122448977
